experiment,device,model,run,total_time_s,ttft_ms,tokens,tokens_per_sec,peak_ram_mb,avg_cpu_pct,load_time_s
E2-throughput,device1,qwen-q8,2,0.0037,3.72,0,0.0,1495.6,0.8,0.0
E2-throughput,device1,qwen-q8,3,0.0024,2.44,0,0.0,1495.8,0.0,0.0
E2-throughput,device1,qwen-q8,4,0.0038,3.79,0,0.0,1495.8,0.0,0.0
E2-throughput,device1,qwen-q8,5,0.0038,3.81,0,0.0,1495.8,1.7,0.0
E2-throughput,device1,qwen-q8,6,0.0049,4.88,0,0.0,1495.8,0.0,0.0
E2-throughput,device1,qwen-q8,7,0.0036,3.58,0,0.0,1495.8,1.6,0.0
E2-throughput,device1,qwen-q8,8,0.0041,4.05,0,0.0,1495.8,1.6,0.0
E2-throughput,device1,qwen-q8,9,0.0036,3.57,0,0.0,1495.8,0.0,0.0
E2-throughput,device1,qwen-q8,10,0.0021,2.13,0,0.0,1495.8,0.0,0.0
E2-throughput,device1,qwen-q8,11,0.002,1.96,0,0.0,1495.8,0.8,0.0
E2-throughput,device1,qwen-q8,12,0.0036,3.65,0,0.0,1495.8,0.8,0.0
E2-throughput,device1,qwen-q8,13,0.0043,4.28,0,0.0,1495.8,0.0,0.0
E2-throughput,device1,qwen-q8,14,0.0017,1.67,0,0.0,1495.8,0.0,0.0
E2-throughput,device1,qwen-q8,15,0.002,2.04,0,0.0,1495.8,1.6,0.0
E2-throughput,device1,qwen-q8,16,0.003,3.04,0,0.0,1495.8,5.8,0.0
E2-throughput,device1,qwen-q8,17,0.0029,2.86,0,0.0,1496.1,1.6,0.0
E2-throughput,device1,qwen-q8,18,0.002,2.0,0,0.0,1495.7,0.8,0.0
E2-throughput,device1,qwen-q8,19,0.0023,2.32,0,0.0,1495.7,0.0,0.0
E2-throughput,device1,qwen-q8,20,0.0018,1.84,0,0.0,1495.7,0.8,0.0
E2-throughput,device1,mistral:7b,1,0.0027,2.75,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,2,0.0014,1.39,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,3,0.0016,1.6,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,4,0.0022,2.16,0,0.0,1494.0,0.8,0.0
E2-throughput,device1,mistral:7b,5,0.0024,2.45,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,6,0.0019,1.92,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,7,0.0033,3.27,0,0.0,1494.0,0.8,0.0
E2-throughput,device1,mistral:7b,8,0.0038,3.83,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,9,0.0017,1.69,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,10,0.0017,1.69,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral:7b,11,0.002,1.97,0,0.0,1494.0,6.5,0.0
E2-throughput,device1,mistral:7b,12,0.0017,1.69,0,0.0,1491.8,0.0,0.0
E2-throughput,device1,mistral:7b,13,0.0035,3.5,0,0.0,1491.8,0.8,0.0
E2-throughput,device1,mistral:7b,14,0.0025,2.53,0,0.0,1491.8,0.0,0.0
E2-throughput,device1,mistral:7b,15,0.003,2.96,0,0.0,1491.8,1.6,0.0
E2-throughput,device1,mistral:7b,16,0.0028,2.8,0,0.0,1491.8,0.0,0.0
E2-throughput,device1,mistral:7b,17,0.0016,1.64,0,0.0,1492.0,0.0,0.0
E2-throughput,device1,mistral:7b,18,0.0022,2.18,0,0.0,1492.0,9.6,0.0
E2-throughput,device1,mistral:7b,19,0.0021,2.15,0,0.0,1492.0,7.7,0.0
E2-throughput,device1,mistral:7b,20,0.0028,2.79,0,0.0,1492.0,9.2,0.0
E2-throughput,device1,mistral-q5,1,0.0011,1.12,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral-q5,2,0.0015,1.47,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral-q5,3,0.0013,1.29,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral-q5,4,0.0015,1.54,0,0.0,1494.0,0.0,0.0
E2-throughput,device1,mistral-q5,5,0.0021,2.13,0,0.0,1493.8,0.0,0.0
E2-throughput,device1,mistral-q5,6,0.0045,4.49,0,0.0,1493.8,2.5,0.0
E2-throughput,device1,mistral-q5,7,0.0022,2.21,0,0.0,1493.8,0.0,0.0
